date,voie,date,voie
2019-04,ruevallees,1,1
2019-04,rueyveskermen,1,1
2019-04,rvictorhugo,1,1
2019-04,varsoviebd,1,1
2019-04,voiedelavalleedelabievre,1,1
2019-04,yserruedel,1,1
2019-05,alleedelarobertsau,1,1
2019-05,alleedesgannes,1,1
2019-05,alleesergeravanel,1,1
2019-05,avdarmor,1,1
2019-05,avdegravelle,1,1
2019-05,avdelapepiniere,1,1
2019-05,avdugaullegeneralde,1,1
2019-05,avdumarechalleclerc,1,1
2019-05,avedetivoli,1,1
2019-05,avenueandremussat,1,1
2019-05,avenuedeclichy,2,2
2019-05,avenuedeflandre,1,1
2019-05,avenuedegeneraldegaulle,1,1
2019-05,avenuedelapaix,2,2
2019-05,avenuedelaportedecharenton,1,1
2019-05,avenuedelarepublique,1,1
2019-05,avenuedemalakoff,1,1
2019-05,avenuedeparis,1,1
2019-05,avenuedeschamps,1,1
2019-05,avenueducolonelpavelet,1,1
2019-05,avenuedudecembre,1,1
2019-05,avenuedugeneralleclerc,1,1
2019-05,avenuedugeneralsirgeorgespatton,1,1
2019-05,avenueduhuitmai,1,1
2019-05,avenueduquesne,1,1
2019-05,avenueegalite,1,1
2019-05,avenuefruitiers,1,1
2019-05,avenuegambetta,1,1
2019-05,avenuegeorgespompidou,2,2
2019-05,avenuegrosmalhon,1,1
2019-05,avenuehoche,1,1
2019-05,avenuejacquesjezequel,1,1
2019-05,avenuejeanjanvier,1,1
2019-05,avenuejeanjaures,2,2
2019-05,avenueparmentier,1,1
2019-05,avenuepasteur,1,1
2019-05,avenuepaulderoulede,1,1
2019-05,avenuepierredemontesquiou,1,1
2019-05,avenueverges,1,1
2019-05,avenuevictorhugo,1,1
2019-05,avenueyvesbrunaud,1,1
2019-05,avepablopicasso,1,1
2019-05,averogerschwob,1,1
2019-05,avfelixfaure,3,3
2019-05,avgabrielperi,1,1
2019-05,avgeneraldegaulle,1,1
2019-05,avmichelet,1,1
2019-05,avpepinieres,1,1
2019-05,avvictorhugo,1,1
2019-05,avvittone,1,1
2019-05,balearesrondpointetcitedes,1,1
2019-05,bdclemenceau,1,1
2019-05,bddelamarne,1,1
2019-05,bddelamballe,1,1
2019-05,bddelattredetassigny,1,1
2019-05,bddupresidentwilson,1,1
2019-05,bdetalleedulude,1,1
2019-05,bdgeneraldegaulle,1,1
2019-05,bdlafayette,1,1
2019-05,boulevardbaille,1,1
2019-05,boulevardberthelot,1,1
2019-05,boulevarddebonnenouvelle,2,2
2019-05,boulevarddechinon,1,1
2019-05,boulevarddelachapelle,1,1
2019-05,boulevarddelhopital,1,1
2019-05,boulevarddemagenta,1,1
2019-05,boulevarddereuilly,1,1
2019-05,boulevarddevaugirard,1,1
2019-05,boulevarddiderot,1,1
2019-05,boulevarddumontparnasse,2,2
2019-05,boulevardnauargenson,1,1
2019-05,boulevardney,1,1
2019-05,boulevardviala,1,1
2019-05,boulevardvoltaire,1,1
2019-05,carrdumai,1,1
2019-05,chaudrierrue,1,1
2019-05,chdumarquis,1,1
2019-05,chemindescourtesmartin,1,1
2019-05,chemindupouverel,1,1
2019-05,cheminjuncker,1,1
2019-05,cocharlemagne,1,1
2019-05,coeugenie,1,1
2019-05,comtedechardonnet,1,1
2019-05,coursgambetta,1,1
2019-05,crsbalgueriestuttenberg,1,1
2019-05,crsmarechaljuin,1,1
2019-05,decrequi,1,1
2019-05,delacroixrousse,1,1
2019-05,denantes,1,1
2019-05,desfrereslumiere,1,1
2019-05,desteinturiers,1,1
2019-05,devienne,1,1
2019-05,dlignedesbambous,1,1
2019-05,duausalinsde,1,1
2019-05,dumarechalleclerc,1,1
2019-05,dupresidentedouardherriot,2,2
2019-05,echangeurchapelle,1,1
2019-05,fochavenuea,2,2
2019-05,fochboulevard,1,1
2019-05,giratoirepompidou,1,1
2019-05,hentgesjosephboulevard,1,1
2019-05,impcrampel,1,1
2019-05,juinrue,1,1
2019-05,katzalleenathan,1,1
2019-05,lyonavenuede,1,1
2019-05,maildescharmilles,1,1
2019-05,mauricenogues,1,1
2019-05,monnetavenuejean,1,1
2019-05,moulinboulevard,1,1
2019-05,moulinruedu,1,1
2019-05,ormedechamarsruedel,1,1
2019-05,ouestboulevarddel,1,1
2019-05,placedeclichy,1,1
2019-05,placedelabastille,1,1
2019-05,placedelaportedesaintcloud,1,1
2019-05,placedelaportemaillot,2,2
2019-05,placedelaresistance,1,1
2019-05,placedocteurleonmartin,1,1
2019-05,placeluton,1,1
2019-05,placerenegoblet,1,1
2019-05,placetochon,1,1
2019-05,plbellecour,1,1
2019-05,pompidougruedupdt,1,1
2019-05,promenadeclaudedesbons,1,1
2019-05,promenaderogerlaroque,1,1
2019-05,quaiauxfleurs,1,1
2019-05,quaidausterlitz,1,1
2019-05,quaidesindes,1,1
2019-05,quailouisxviii,1,1
2019-05,quandrelassagne,1,1
2019-05,rbonnand,1,1
2019-05,rbourdignon,1,1
2019-05,rbugeaud,1,1
2019-05,rdelabretonnerie,1,1
2019-05,rdelandine,1,1
2019-05,rgeorgespompidou,1,1
2019-05,rjulietterecamier,1,1
2019-05,rondpointdugeneraldegaulle,1,1
2019-05,rondpointhenribarbusse,1,1
2019-05,routealfredkastler,1,1
2019-05,routedaltenheim,1,1
2019-05,routedefavreuse,1,1
2019-05,routedelhopital,1,1
2019-05,routedemoreau,1,1
2019-05,routedescayades,1,1
2019-05,routedorleans,1,1
2019-05,rpaulvaillantcouturier,1,1
2019-05,rsaintexupery,1,1
2019-05,rtedecarbonblanc,2,2
2019-05,rtedetoulouse,1,1
2019-05,ruealsacelorraine,1,1
2019-05,rueandreblanc,1,1
2019-05,ruearcenciel,1,1
2019-05,rueblanqui,1,1
2019-05,rueclaudebernard,1,1
2019-05,ruedamblainvilliers,1,1
2019-05,ruedecauderan,1,1
2019-05,ruedecharenton,1,1
2019-05,ruedecharonne,1,1
2019-05,ruedecrimee,1,1
2019-05,ruedekaunas,1,1
2019-05,ruedelabbaye,1,1
2019-05,ruedelachanterie,1,1
2019-05,ruedelachasse,1,1
2019-05,ruedelakawenisppm,1,1
2019-05,ruedelapoterne,1,1
2019-05,ruedelapremierearmee,1,1
2019-05,ruedelasource,1,1
2019-05,ruedelatrinite,1,1
2019-05,ruedelhoteldeville,1,1
2019-05,ruedelyon,1,1
2019-05,ruedepatay,1,1
2019-05,ruedepennprat,1,1
2019-05,ruederivoli,1,1
2019-05,ruedespyrenees,2,2
2019-05,ruedesquatrefrerespeignot,1,1
2019-05,ruedewerwicq,1,1
2019-05,ruedisly,1,1
2019-05,rueduaout,1,1
2019-05,ruedufaubourgdehem,1,1
2019-05,ruedufaubourgmontmartre,1,1
2019-05,ruedugeneraldegaulle,1,1
2019-05,ruedugeneralsarrail,1,1
2019-05,ruedujard,1,1
2019-05,ruedumarais,1,1
2019-05,ruedumarechalfoch,3,3
2019-05,ruedumoulindesemalen,1,1
2019-05,rueduperche,1,1
2019-05,ruedupetittrain,1,1
2019-05,ruedupontdelaverune,1,1
2019-05,ruedurival,1,1
2019-05,ruedusergentbauchat,1,1
2019-05,ruedussac,1,1
2019-05,rueernestgasquy,1,1
2019-05,rueetiennemarcel,2,2
2019-05,rueeugenesue,1,1
2019-05,ruefondaudege,1,1
2019-05,ruefroidevaux,2,2
2019-05,rueharelle,1,1
2019-05,ruejeanallemane,1,1
2019-05,ruejeanjacquesrousseau,1,1
2019-05,ruejeanmarclaurent,1,1
2019-05,ruejulesferry,1,1
2019-05,ruejuliabartet,1,1
2019-05,ruelafayette,1,1
2019-05,ruelaffitte,1,1
2019-05,ruemichelmontaigne,1,1
2019-05,ruemonistrol,1,1
2019-05,ruemontgolfier,1,1
2019-05,ruepasteurcaud,1,1
2019-05,ruepauldoumer,1,1
2019-05,ruepierreetmariecurie,1,1
2019-05,ruepoliveau,1,1
2019-05,ruereneboulanger,1,1
2019-05,ruerogerhenriguerrand,1,1
2019-05,ruerougetdelisle,1,1
2019-05,rueroyale,1,1
2019-05,ruesaintantoine,1,1
2019-05,ruesaintcharles,1,1
2019-05,ruesainteclaire,1,1
2019-05,ruesaintfuscien,1,1
2019-05,ruesainthonore,1,1
2019-05,ruesaintlouis,1,1
2019-05,ruesaintonge,1,1
2019-05,ruevictorgriffuelhes,1,1
2019-05,ruevictorhugo,1,1
2019-05,ruevivienne,1,1
2019-05,saintlouisrue,1,1
2019-05,schweitzerruedudocteuralb,1,1
2019-05,strasbourgboulevard,1,1
2019-05,supchurchillbdwinston,1,1
2019-05,tarragnozfaubourg,2,2
2019-05,vaubanrondpoint,1,1
2019-05,vestferdinant,1,1
2019-05,victorhugoplace,1,1
2019-05,vieljeuxrueleonce,1,1
2019-06,,1,1
2019-06,alleedelarobertsau,1,1
2019-06,alleejeanpaulhan,1,1
2019-06,alleejoachimdubellay,1,1
2019-06,alleerestout,1,1
2019-06,alsacelorrained,2,2
2019-06,amedeeroussille,1,1
2019-06,arcruejeannedn,1,1
2019-06,avandremaginot,1,1
2019-06,avdegravelle,1,1
2019-06,avdelaconvention,1,1
2019-06,avdumarechaljoffre,1,1
2019-06,avedumaldelattredetassignycaud,1,1
2019-06,avejeanjaures,1,1
2019-06,avenuecorentincariou,1,1
2019-06,avenuedeflandre,1,1
2019-06,avenuedefriedland,1,1
2019-06,avenuedelaforet,1,1
2019-06,avenuedelandouge,1,1
2019-06,avenuedelaportedevitry,1,1
2019-06,avenuedelarochefoucauld,1,1
2019-06,avenuedenogent,1,1
2019-06,avenuedepalavas,1,1
2019-06,avenuedesaintouen,1,1
2019-06,avenuedetourville,1,1
2019-06,avenuedewagram,1,1
2019-06,avenueducolonelhenriroltanguy,1,1
2019-06,avenuedugeneralleclerc,1,1
2019-06,avenueduquatorzejuillet,1,1
2019-06,avenueduvingtiemecorps,1,1
2019-06,avenuegabrielperi,1,1
2019-06,avenuegeorgesclemenceau,1,1
2019-06,avenuemacmahon,1,1
2019-06,avenuemendesfrance,2,2
2019-06,avenuepablopicasso,1,1
2019-06,avenuepierredemontesquiou,1,1
2019-06,avenueraymondverges,1,1
2019-06,avenuerogersalengro,1,1
2019-06,avenuevictorhugo,1,1
2019-06,avepierremendesfrance,1,1
2019-06,avmberthelot,1,1
2019-06,avpaderborn,1,1
2019-06,avpetmcurie,2,2
2019-06,bddechateaudun,1,1
2019-06,bddelindustrie,1,1
2019-06,bddugalmauriceguillaudot,1,1
2019-06,bdmariusviviermerle,1,1
2019-06,beaufortroute,1,1
2019-06,boulevardalexfleming,1,1
2019-06,boulevardanatolefrance,1,1
2019-06,boulevardbarbes,1,1
2019-06,boulevardbenjamindelessert,1,1
2019-06,boulevardbourdon,2,2
2019-06,boulevarddebelleville,2,2
2019-06,boulevarddecourcelles,1,1
2019-06,boulevarddelasource,1,1
2019-06,boulevarddelhopital,1,1
2019-06,boulevarddelindustrie,1,1
2019-06,boulevarddemaraussan,1,1
2019-06,boulevarddepicpus,1,1
2019-06,boulevarddeportroyal,1,1
2019-06,boulevarddesebastopol,1,1
2019-06,boulevarddumontparnasse,1,1
2019-06,boulevardedgarquinet,2,2
2019-06,boulevardgouvionsaintcyr,1,1
2019-06,boulevardheurteloup,1,1
2019-06,boulevardjulesverne,1,1
2019-06,boulevardlafayette,1,1
2019-06,boulevardmandela,1,1
2019-06,boulevardmassena,1,1
2019-06,boulevardmontmartre,1,1
2019-06,boulevardsaintcharles,1,1
2019-06,boulevardsoult,2,2
2019-06,boulevardvictor,1,1
2019-06,boulevardvoltaire,3,3
2019-06,carrefourgrevesdechasles,1,1
2019-06,cayrougah,1,1
2019-06,chedelanusse,1,1
2019-06,chemindesgros,1,1
2019-06,cheminlagougue,1,1
2019-06,commandantrenemouchottedu,2,2
2019-06,corpsfrancpommiesdu,1,1
2019-06,courslouisdechazelles,2,2
2019-06,crsdalsaceetlorraine,1,1
2019-06,debeauregard,1,1
2019-06,debonnel,1,1
2019-06,dechateaugiron,1,1
2019-06,degrandebretagne,1,1
2019-06,delalma,1,1
2019-06,delangres,1,1
2019-06,delavernique,1,1
2019-06,deparilly,2,2
2019-06,ducoloneljeanmuller,1,1
2019-06,dullinruecharles,1,1
2019-06,dumesnilboulevard,1,1
2019-06,dusergentblandan,1,1
2019-06,ernestprevot,1,1
2019-06,eugenemasserue,1,1
2019-06,fochboulevard,1,1
2019-06,frontdeseine,1,1
2019-06,gastonphoebus,1,1
2019-06,granderue,1,1
2019-06,impasseandrefoussier,1,1
2019-06,infdoleruede,1,1
2019-06,juilletdu,1,1
2019-06,justicesplace,1,1
2019-06,lacoudouliere,1,1
2019-06,mermozruejean,1,1
2019-06,monsieurvincent,2,2
2019-06,nicolleruecharles,1,1
2019-06,normandinrueemile,1,1
2019-06,pcedestalingrad,1,1
2019-06,perigabrielnraeta,1,1
2019-06,placealbertthomas,1,1
2019-06,placechurchillwinston,1,1
2019-06,placedehaguenau,1,1
2019-06,placedelaportedesaintcloud,1,1
2019-06,placedomremy,1,1
2019-06,placeduchatelet,1,1
2019-06,placedumarechaldelattredetassigny,1,1
2019-06,plgabrielperi,1,1
2019-06,pontdudanube,3,3
2019-06,promenadeplatgousset,1,1
2019-06,ptlafayette,1,1
2019-06,quaiandremalraux,1,1
2019-06,quaichammard,1,1
2019-06,quaidausterlitz,1,1
2019-06,quaidelamarine,1,1
2019-06,quaidelamarne,2,2
2019-06,quaidorsay,1,1
2019-06,quaihenriiv,1,1
2019-06,quaipanhardetlevassor,1,1
2019-06,qujeancompagnon,1,1
2019-06,qupierrescize,1,1
2019-06,qupierresemard,1,1
2019-06,rbugeaud,1,1
2019-06,rdeparis,1,1
2019-06,renederoudille,1,1
2019-06,republiqueavenuedela,1,1
2019-06,resistanceetdeportationbld,1,1
2019-06,rollandalleeetplaceromai,1,1
2019-06,rondpointchampselyseesmarceldassaul,1,1
2019-06,routedelaferme,1,1
2019-06,routedemarckolsheim,1,1
2019-06,routederaban,1,1
2019-06,routedesaumieres,1,1
2019-06,routedestribunes,1,1
2019-06,routedutrompat,1,1
2019-06,rtedetoulouse,1,1
2019-06,ruealberteinstein,1,1
2019-06,rueaugustechevallier,1,1
2019-06,ruebernardadourcaud,1,1
2019-06,ruebobillot,1,1
2019-06,ruecapdeville,1,1
2019-06,ruecardinet,1,1
2019-06,ruechaptal,1,1
2019-06,ruedechenonceaux,1,1
2019-06,ruededachstein,1,1
2019-06,ruedekervam,1,1
2019-06,ruedelaconvention,1,1
2019-06,ruedelacosniere,1,1
2019-06,ruedelacroixnivert,1,1
2019-06,ruedelafolieregnault,1,1
2019-06,ruedelagibauderie,1,1
2019-06,ruedelamattealacanette,1,1
2019-06,ruedelamotte,1,1
2019-06,ruedelarepublique,2,2
2019-06,ruedelathumenau,1,1
2019-06,ruedelindustrie,1,1
2019-06,ruedelinselles,1,1
2019-06,ruedemenilmontant,2,2
2019-06,ruederathsamhausen,1,1
2019-06,ruederennes,1,1
2019-06,ruederome,1,1
2019-06,ruedesdeuxphares,1,1
2019-06,ruedesfossesduchateau,1,1
2019-06,ruedesparadis,1,1
2019-06,ruedessapins,1,1
2019-06,ruedessey,1,1
2019-06,ruedestroiscailloux,1,1
2019-06,ruedeverdun,1,1
2019-06,ruedevignacourt,1,1
2019-06,ruedubatonniermahiu,1,1
2019-06,ruedubizot,1,1
2019-06,rueducapitainelagache,1,1
2019-06,rueducheminvert,1,1
2019-06,rueduclocheton,1,1
2019-06,ruedufaubourgpoissonniere,1,1
2019-06,ruedufaubourgsaintdenis,1,1
2019-06,ruedugeneralguillaumat,1,1
2019-06,ruedumontdarene,1,1
2019-06,rueduquatreseptembre,1,1
2019-06,ruedutemple,1,1
2019-06,rueduverdouble,1,1
2019-06,ruefelicie,1,1
2019-06,ruegambetta,2,2
2019-06,ruegeorgeschaulet,1,1
2019-06,ruegeorgeslapierre,1,1
2019-06,ruegerlinde,1,1
2019-06,ruegermainpilon,1,1
2019-06,ruegloriette,1,1
2019-06,ruegsadoul,1,1
2019-06,ruejeanbrunet,1,1
2019-06,ruejeanmace,1,1
2019-06,ruejfkennedy,1,1
2019-06,ruelacretelle,1,1
2019-06,ruelecluse,1,1
2019-06,ruelouisnadot,1,1
2019-06,ruemarcelsembat,1,1
2019-06,ruemarienoel,1,1
2019-06,ruepaulbarruel,1,1
2019-06,ruepierredecoubertin,1,1
2019-06,ruepierremarin,1,1
2019-06,rueraynouard,1,1
2019-06,ruerenecassin,1,1
2019-06,ruerichardlenoir,1,1
2019-06,ruerobertschumann,1,1
2019-06,ruesaintantoine,1,1
2019-06,ruesaintmartin,1,1
2019-06,ruetheobachmann,1,1
2019-06,ruevercingetorix,1,1
2019-06,ruevictorduruy,1,1
2019-06,ruevinaylouis,1,1
2019-06,saintmichelboulevard,1,1
2019-06,semardpierre,1,1
2019-07,,1,1
2019-07,alleedelareinemarguerite,1,1
2019-07,aufredyrue,1,1
2019-07,avdescharmilles,1,1
2019-07,aveanatolefrance,1,1
2019-07,avejeanjaures,1,1
2019-07,avenuecarpaye,1,1
2019-07,avenuecorentincariou,1,1
2019-07,avenuedeconcyr,1,1
2019-07,avenuedeflandre,1,1
2019-07,avenuedelacollinesaintmartin,1,1
2019-07,avenuedelamphitheatre,1,1
2019-07,avenuedelaportedaubervilliers,1,1
2019-07,avenuedelareineheleneditalie,1,1
2019-07,avenuedelarepublique,1,1
2019-07,avenuedelarmeeleclerc,1,1
2019-07,avenuedelegalite,1,1
2019-07,avenuedemontredon,1,1
2019-07,avenuedeschampselysees,1,1
2019-07,avenuedevilliers,1,1
2019-07,avenuedevitrylefrancois,1,1
2019-07,avenuedivry,1,1
2019-07,avenuedugeneraldegaulle,1,1
2019-07,avenuedugeneraleisenhower,1,1
2019-07,avenuedugeneralleclerc,1,1
2019-07,avenuedupetitbard,1,1
2019-07,avenuedupresidentwilson,1,1
2019-07,avenuedurhin,2,2
2019-07,avenuegambetta,1,1
2019-07,avenuegeneraldegaulle,1,1
2019-07,avenuehenricharon,1,1
2019-07,avenuejeanjaures,1,1
2019-07,avenuejosephrey,1,1
2019-07,avenuelenine,1,1
2019-07,avenueleongaumont,1,1
2019-07,avenuemontjoyeux,1,1
2019-07,avenuepauldoumer,1,1
2019-07,avenuepaulvaillantcouturier,1,1
2019-07,avenuepierremendesfrance,1,1
2019-07,avenuesergentmaginot,1,1
2019-07,avjauresjean,1,1
2019-07,avleontolstoi,1,1
2019-07,avmacjean,1,1
2019-07,avmarronniers,1,1
2019-07,avpaulvaillantcouturier,1,1
2019-07,avquaileclerc,1,1
2019-07,avtonygarnier,1,1
2019-07,bdalbertbrandenburg,1,1
2019-07,bdalberter,1,1
2019-07,bdcharlesdegaulle,1,1
2019-07,bdgeneralleclerc,1,1
2019-07,bdirenejoliotcurie,1,1
2019-07,bdjeanlemaux,1,1
2019-07,bdrenecassin,1,1
2019-07,boulevardadolphepinard,1,1
2019-07,boulevardarago,1,1
2019-07,boulevardaugusteblanqui,1,1
2019-07,boulevardbarbes,1,1
2019-07,boulevardbeaumarchais,2,2
2019-07,boulevardberthier,1,1
2019-07,boulevarddalsacelorraine,1,1
2019-07,boulevarddauteuil,1,1
2019-07,boulevarddebelair,1,1
2019-07,boulevarddelachapelle,1,1
2019-07,boulevarddelhopital,1,1
2019-07,boulevarddemagenta,1,1
2019-07,boulevarddesboislavau,1,1
2019-07,boulevarddescapucines,1,1
2019-07,boulevarddevanteaux,1,1
2019-07,boulevardducolonelfabien,1,1
2019-07,boulevardheurteloup,1,1
2019-07,boulevardjeanjaures,1,1
2019-07,boulevardjourdan,1,1
2019-07,boulevardlefebvre,2,2
2019-07,boulevardmassena,2,2
2019-07,boulevardornano,1,1
2019-07,boulevardpasteur,1,1
2019-07,boulevardrobertschumann,1,1
2019-07,boulevardrogersalengro,1,1
2019-07,boulevardsaintemarguerite,1,1
2019-07,boulevardsaintgermain,1,1
2019-07,boulevardsaintmichel,2,2
2019-07,boulevardsoult,2,2
2019-07,bruyeresruedes,1,1
2019-07,cabestanyabompascheminde,1,1
2019-07,chapeaudegendarme,1,1
2019-07,chartresruede,1,1
2019-07,chemindegarennes,2,2
2019-07,chemindesaulnes,1,1
2019-07,chemindesvallons,1,1
2019-07,cheminsouslesbruyeres,1,1
2019-07,citemango,1,1
2019-07,citerenovationurbaine,1,1
2019-07,cogambetta,1,1
2019-07,crsdumedoc,1,1
2019-07,crslouisblanc,1,1
2019-07,debellecombe,1,1
2019-07,decrequi,2,2
2019-07,degerland,1,1
2019-07,delamanutention,1,1
2019-07,delarepublique,1,1
2019-07,destcyr,1,1
2019-07,detrion,1,1
2019-07,divisionleclercavenuedela,1,1
2019-07,dugeneralsarrail,1,1
2019-07,dumezlouis,1,1
2019-07,duprofesseurcalmette,1,1
2019-07,eglantiersruedes,1,1
2019-07,farcyplace,1,1
2019-07,fochmarechalplacedu,1,1
2019-07,francoisarago,1,1
2019-07,gaulleboulevardcharlesde,1,1
2019-07,gaulleruecharlesde,2,2
2019-07,jaudeplacede,1,1
2019-07,lavenuerueraymond,1,1
2019-07,legraverend,1,1
2019-07,mendesfranceavenuepierre,2,2
2019-07,mirabeaurue,1,1
2019-07,moularescheminde,1,1
2019-07,nrpairsjulesferry,1,1
2019-07,placealbertkahn,1,1
2019-07,placecharlesdegaulle,1,1
2019-07,placedelaresistance,1,1
2019-07,placeduaout,1,1
2019-07,placefrancoismitterand,1,1
2019-07,placekossuth,1,1
2019-07,poissonnerie,1,1
2019-07,ponsonraphaelrue,1,1
2019-07,pontalexandreiii,1,1
2019-07,pontharteloire,1,1
2019-07,pontsdece,1,1
2019-07,quaidampierre,1,1
2019-07,quaidebrazza,1,1
2019-07,quaidegrenelle,1,1
2019-07,quaidesbelges,1,1
2019-07,quaidorsay,2,2
2019-07,quaidumurhof,1,1
2019-07,quaifrancoismitterrand,1,1
2019-07,quailamennais,1,1
2019-07,quailawtoncollins,1,1
2019-07,quduparc,2,2
2019-07,ramonboulevard,1,1
2019-07,rdelandine,1,1
2019-07,rdesecoles,1,1
2019-07,rhenribarbusse,1,1
2019-07,rmazenod,1,1
2019-07,rmicolon,1,1
2019-07,romansavenuede,1,1
2019-07,rondpointdelarobiquette,1,1
2019-07,rondpointsaintexupery,1,1
2019-07,rondpointtitan,1,1
2019-07,routedebischwiller,1,1
2019-07,routedegeneve,1,1
2019-07,routedelabenoite,1,1
2019-07,routedelafaluere,3,3
2019-07,routedemittelhausbergen,1,1
2019-07,routedesains,1,1
2019-07,routedevillageas,1,1
2019-07,routedupenher,1,1
2019-07,routeroyale,1,1
2019-07,routesete,1,1
2019-07,rpierreaudry,1,1
2019-07,rrobert,1,1
2019-07,rrogersalengro,1,1
2019-07,ruealbertdammouse,1,1
2019-07,rueallendesalvador,1,1
2019-07,rueamilon,1,1
2019-07,rueandremaugout,1,1
2019-07,ruebernardpalissy,1,1
2019-07,ruebotzaris,1,1
2019-07,ruebreguetlouis,1,1
2019-07,ruebuffardel,1,1
2019-07,ruebuffon,1,1
2019-07,ruedantiochat,1,1
2019-07,ruedavron,1,1
2019-07,ruedebarr,2,2
2019-07,ruedebegles,1,1
2019-07,ruedebelleville,1,1
2019-07,ruedebourgogne,1,1
2019-07,ruedechanteranne,1,1
2019-07,ruedelabellerie,1,1
2019-07,ruedelacroixnivert,1,1
2019-07,ruedeladelivrande,1,1
2019-07,ruedelanjou,1,1
2019-07,ruedelaplainedesbouchers,1,1
2019-07,ruedelaportedelamonnaie,1,1
2019-07,ruedelaportedelhopital,1,1
2019-07,ruedelattredetassigny,1,1
2019-07,ruedelenclosduport,1,1
2019-07,ruedelobau,1,1
2019-07,ruedeloudan,1,1
2019-07,ruedemetz,1,1
2019-07,ruedemontheard,1,1
2019-07,ruedenemours,1,1
2019-07,ruedepreize,1,1
2019-07,ruederivoli,1,1
2019-07,ruedesbordiers,1,1
2019-07,ruedesboutins,1,1
2019-07,ruedescapucins,1,1
2019-07,ruedescarreaux,2,2
2019-07,ruedescouronnes,1,1
2019-07,ruedeseine,1,1
2019-07,ruedesevres,1,1
2019-07,ruedesfosses,2,2
2019-07,ruedesmetairies,1,1
2019-07,ruedesnegociants,1,1
2019-07,ruedespetitshotels,1,1
2019-07,ruedespommiers,1,1
2019-07,ruedespresdaulnay,1,1
2019-07,ruedestourneroches,1,1
2019-07,ruedevouille,1,1
2019-07,rueduboisclair,1,1
2019-07,rueducanal,1,1
2019-07,rueduchesnaisbeauregard,1,1
2019-07,rueduchevalierdeternay,1,1
2019-07,ruedudocteurfinlay,1,1
2019-07,ruedufaubourgdesaverne,1,1
2019-07,ruedufaubourgmontmartre,1,1
2019-07,ruedugeneralgallieni,1,1
2019-07,ruedugeneralkoenig,1,1
2019-07,ruedugenerallelong,1,1
2019-07,ruedugueauxbiches,1,1
2019-07,ruedumajorstauton,1,1
2019-07,ruedumesnildengente,1,1
2019-07,ruedupontdelattes,1,1
2019-07,rueduquatreseptembre,1,1
2019-07,ruedutapisvert,1,1
2019-07,ruefirmingemier,1,1
2019-07,ruefrancoisperrin,1,1
2019-07,ruegallieni,1,1
2019-07,ruegastonmonmousseau,1,1
2019-07,ruegastontessier,1,1
2019-07,ruegeoffroylasnier,1,1
2019-07,ruegeorgesguynemer,1,1
2019-07,ruegeorgeslafont,1,1
2019-07,ruegerardphilipe,1,1
2019-07,ruejacqueslouveltessier,1,1
2019-07,ruejeandelafontaine,1,1
2019-07,ruejeannewedells,1,1
2019-07,ruelafayette,2,2
2019-07,rueluciengaltier,1,1
2019-07,ruemehautdupont,1,1
2019-07,ruemontgolfier,1,1
2019-07,ruemtsaperemacocomandzarsoa,1,1
2019-07,rueordener,2,2
2019-07,ruepaulineborghese,1,1
2019-07,ruepierrebrossolette,1,1
2019-07,ruepierrecharron,1,1
2019-07,ruerabutincha,1,1
2019-07,ruesaintjacques,1,1
2019-07,ruesanteuil,1,1
2019-07,ruesauveurtobelem,1,1
2019-07,ruesedaine,1,1
2019-07,ruevictorhugo,1,1
2019-07,ruevitruve,1,1
2019-07,sainthelier,1,1
2019-07,verdieravenueautresn,1,1
2019-07,verdunavenuedena,1,1
2019-07,voiegeorgespompidou,3,3
2019-08,alleeandrebreton,1,1
2019-08,alleelouisbreguet,1,1
2019-08,alsacelorrained,1,1
2019-08,avalbertthomas,1,1
2019-08,avdelamouillere,1,1
2019-08,avdelarepublique,1,1
2019-08,avdugaldegaulle,1,1
2019-08,aveliberation,1,1
2019-08,avensadicarnot,1,1
2019-08,avenuecervantes,1,1
2019-08,avenuedebiarritz,1,1
2019-08,avenuedeflandre,1,1
2019-08,avenuedegravelle,1,1
2019-08,avenuedelacapelette,1,1
2019-08,avenuedelagare,1,1
2019-08,avenuedelaportedelachapelle,1,1
2019-08,avenuedelaportedeslilas,1,1
2019-08,avenuedenogent,1,1
2019-08,avenuedepaviot,1,1
2019-08,avenuedesaintmaurice,1,1
2019-08,avenuedescartes,1,1
2019-08,avenuedevendome,1,1
2019-08,avenuedewagram,1,1
2019-08,avenuedugeneraldegaulle,1,1
2019-08,avenuedugeneralleclerc,1,1
2019-08,avenuedugeneralsarrail,1,1
2019-08,avenueduluxembourg,1,1
2019-08,avenuedumarechaljuin,1,1
2019-08,avenuedutremblay,1,1
2019-08,avenuegeorgesgraff,1,1
2019-08,avenuehenridunant,1,1
2019-08,avenuejauresjean,1,1
2019-08,avenuejulienpanchot,1,1
2019-08,avenuelarramendypierre,1,1
2019-08,avenuelecontedelisle,1,1
2019-08,avenuemontjoyeux,2,2
2019-08,avenuepaulclaudel,1,1
2019-08,avenuepauleluard,1,1
2019-08,avenuerapp,1,1
2019-08,avenueraymondpoincare,1,1
2019-08,avenuesapins,1,1
2019-08,avfranklinroosvelt,1,1
2019-08,avrenecassin,1,1
2019-08,bdcharlesdegaulle,1,1
2019-08,bddelattredetassigny,1,1
2019-08,bdgassendi,1,1
